ID,xTB_IP,xTB_EA,xTB_Opticalgap,xTB_oscillator_strength,Smiles,A,B,Sequence,check,Monomer_no_A,Monomer_no_B,TDDFT_Opticalgap,DFT_IP,DFT_EA,IP_cal,EA_cal,Opticalgap_cal
13_27_0011,-6.0363,-2.8933,4.029,3.112,c1ccc2c(-c3cccc4c(-c5ccc(-c6ccc(-c7cccc8c(-c9cccc%10c(-c%11ccc(-c%12cccc%13occc%12%13)c%12occc%11%12)ccnc9%10)ccnc78)c7occc67)c6occc56)ccnc34)ccnc2c1,BrC1=CC=C(Br)C2=C1OC=C2,BrC1=CC=NC2=C(Br)C=CC=C12,AABB,"['AABB', 'BrC1=CC=C(Br)C2=C1OC=C2', 'BrC1=CC=NC2=C(Br)C=CC=C12']",13,27,,,,-5.978487210627642,-1.6808210132797101,3.1135295791873316
13_27_01,-6.1132,-2.8782,3.927,2.5546,c1ccc2c(-c3ccc(-c4cccc5c(-c6ccc(-c7cccc8c(-c9ccc(-c%10cccc%11c(-c%12cccc%13occc%12%13)ccnc%10%11)c%10occc9%10)ccnc78)c7occc67)ccnc45)c4occc34)ccnc2c1,BrC1=CC=C(Br)C2=C1OC=C2,BrC1=CC=NC2=C(Br)C=CC=C12,AB,"['AB', 'BrC1=CC=C(Br)C2=C1OC=C2', 'BrC1=CC=NC2=C(Br)C=CC=C12']",13,27,,,,-6.04858225191404,-1.6678515610974758,3.057473827073851
13_27_00001111,-5.9782,-2.9139,4.0139999999999985,3.5059,c1ccc2c(-c3cccc4c(-c5cccc6c(-c7cccc8c(-c9ccc(-c%10ccc(-c%11ccc(-c%12cccc%13occc%12%13)c%12occc%11%12)c%11occc%10%11)c%10occc9%10)ccnc78)ccnc56)ccnc34)ccnc2c1,BrC1=CC=C(Br)C2=C1OC=C2,BrC1=CC=NC2=C(Br)C=CC=C12,AAAABBBB,"['AAAABBBB', 'BrC1=CC=C(Br)C2=C1OC=C2', 'BrC1=CC=NC2=C(Br)C=CC=C12']",13,27,,,,-5.92552853834234,-1.6985144381111024,3.1052860862294667
5_27_0011,-6.5673,-3.5148,3.701,0.4922,c1cnc(-c2cnc(-c3ccnc4c(-c5ccnc6c(-c7cnc(-c8cnc(-c9ccnc%10c(-c%11ccnc%12ccccc%11%12)cccc9%10)nc8)nc7)cccc56)cccc34)nc2)nc1,BrC1=CN=C(Br)N=C1,BrC1=CC=NC2=C(Br)C=CC=C12,AABB,"['AABB', 'BrC1=CC=NC2=C(Br)C=CC=C12', 'BrC1=CN=C(Br)N=C1']",6,27,,,,-6.462498484009662,-2.214629922634582,2.9332718665086865
21_27_01,-6.4211,-3.2864,4.035,3.6697,c1cnc2cc(-c3ccnc4c(-c5cnc6cc(-c7ccnc8c(-c9cnc%10cc(-c%11ccnc%12c(-c%13cnc%14cc(-c%15ccnc%16ccccc%15%16)ncc%14c%13)cccc%11%12)ncc%10c9)cccc78)ncc6c5)cccc34)ncc2c1,BrC1=CN=C2C=C(Br)N=CC2=C1,BrC1=CC=NC2=C(Br)C=CC=C12,AB,"['AB', 'BrC1=CC=NC2=C(Br)C=CC=C12', 'BrC1=CN=C2C=C(Br)N=CC2=C1']",21,27,,,,-6.329235869756458,-2.0184562220768143,3.1168269763704783
21_27_0011,-6.4323,-3.347,4.0,4.0919,c1cnc2cc(-c3cnc4cc(-c5ccnc6c(-c7ccnc8c(-c9cnc%10cc(-c%11cnc%12cc(-c%13ccnc%14c(-c%15ccnc%16ccccc%15%16)cccc%13%14)ncc%12c%11)ncc%10c9)cccc78)cccc56)ncc4c3)ncc2c1,BrC1=CN=C2C=C(Br)N=CC2=C1,BrC1=CC=NC2=C(Br)C=CC=C12,AABB,"['AABB', 'BrC1=CC=NC2=C(Br)C=CC=C12', 'BrC1=CN=C2C=C(Br)N=CC2=C1']",21,27,,,,-6.339444770437962,-2.070505811629357,3.0975921594687934
25_27_01,-6.431,-3.3381,3.968,3.0003,c1cnc2cnc(-c3ccnc4c(-c5ccc6cc(-c7ccnc8c(-c9ccc%10cc(-c%11ccnc%12c(-c%13ccc%14cc(-c%15ccnc%16ccccc%15%16)ncc%14n%13)cccc%11%12)ncc%10n9)cccc78)ncc6n5)cccc34)cc2c1,BrC1=NC2=CN=C(Br)C=C2C=C1,BrC1=CC=NC2=C(Br)C=CC=C12,AB,"['AB', 'BrC1=CC=NC2=C(Br)C=CC=C12', 'BrC1=NC2=CN=C(Br)C=C2C=C1']",25,27,,,,-6.338259808751716,-2.062861564978901,3.080006041158681
53_27_00001111,-5.3785,-3.0949,3.3560000000000003,6.7751,c1ccc2c(-c3cccc4c(-c5cccc6c(-c7cccc8c(-c9cc%10cc%11sc(-c%12cc%13cc%14sc(-c%15cc%16cc%17sc(-c%18cc%19cc%20sccc%20cc%19s%18)cc%17cc%16s%15)cc%14cc%13s%12)cc%11cc%10s9)ccnc78)ccnc56)ccnc34)ccnc2c1,BrC1=CC2=CC3=C(C=C(Br)S3)C=C2S1,BrC1=CC=NC2=C(Br)C=CC=C12,AAAABBBB,"['AAAABBBB', 'BrC1=CC2=CC3=C(C=C(Br)S3)C=C2S1', 'BrC1=CC=NC2=C(Br)C=CC=C12']",53,27,,,,-5.378896597387167,-1.8539760834743073,2.7436715284777935
40_27_01,-6.3889,-3.4824,3.477,0.0065,c1ccc2c(-c3ccc(-c4cccc5c(-c6ccc(-c7cccc8c(-c9ccc(-c%10cccc%11c(-c%12cccc%13nccnc%12%13)ccnc%10%11)c%10nccnc9%10)ccnc78)c7nccnc67)ccnc45)c4nccnc34)ccnc2c1,BrC1=C2N=CC=NC2=C(Br)C=C1,BrC1=CC=NC2=C(Br)C=CC=C12,AB,"['AB', 'BrC1=C2N=CC=NC2=C(Br)C=C1', 'BrC1=CC=NC2=C(Br)C=CC=C12']",40,27,,,,-6.299885280297134,-2.1868014292104503,2.8101690383379037
61_27_01,-6.3087,-3.1268,4.102,4.9745,O=S1(=O)c2ccccc2-c2ccc(-c3ccnc4c(-c5ccc6c(c5)S(=O)(=O)c5cc(-c7ccnc8c(-c9ccc%10c(c9)S(=O)(=O)c9cc(-c%11ccnc%12c(-c%13ccc%14c(c%13)S(=O)(=O)c%13cc(-c%15ccnc%16ccccc%15%16)ccc%13-%14)cccc%11%12)ccc9-%10)cccc78)ccc5-6)cccc34)cc21,BrC1=CC2=C(C=C1)C1=C(C=C(Br)C=C1)S2(=O)=O,BrC1=CC=NC2=C(Br)C=CC=C12,AB,"['AB', 'BrC1=CC2=C(C=C1)C1=C(C=C(Br)C=C1)S2(=O)=O', 'BrC1=CC=NC2=C(Br)C=CC=C12']",61,27,,,,-6.22678225934565,-1.8813751248394244,3.153647911582275
20_14_00001111,-5.8514,-2.8535,4.012,3.7096,c1ccc2ncc(-c3ccc4cc(-c5ccc6cc(-c7ccc8cc(-c9ccc(-c%10ccc(-c%11ccc(-c%12cccc%13ccsc%12%13)c%12ccsc%11%12)c%11ccsc%10%11)c%10ccsc9%10)cnc8c7)cnc6c5)cnc4c3)cc2c1,BrC1=CC=C2C=C(Br)C=NC2=C1,BrC1=CC=C(Br)C2=C1SC=C2,AAAABBBB,"['AAAABBBB', 'BrC1=CC=C(Br)C2=C1SC=C2', 'BrC1=CC=C2C=C(Br)C=NC2=C1']",20,14,,,,-5.809949198483885,-1.6466366293821655,3.104186953835085
45_14_00001111,-5.968999999999999,-3.3687,3.838,2.0649,c1cc(-c2ccc(-c3ccc(-c4ccc(-c5ncc(-c6ncc(-c7ncc(-c8nccc9ncccc89)c8ncccc78)c7ncccc67)c6ncccc56)c5sccc45)c4sccc34)c3sccc23)c2sccc2c1,BrC1=C2N=CC=CC2=C(Br)N=C1,BrC1=CC=C(Br)C2=C1SC=C2,AAAABBBB,"['AAAABBBB', 'BrC1=C2N=CC=CC2=C(Br)N=C1', 'BrC1=CC=C(Br)C2=C1SC=C2']",45,14,,,,-5.917142655639676,-2.089144030990581,3.008562435523852
18_14_00001111,-5.7353,-2.4235,4.171,3.8623,c1ccc2cc(-c3ccc4cc(-c5ccc6cc(-c7ccc8cc(-c9ccc(-c%10ccc(-c%11ccc(-c%12cccc%13ccsc%12%13)c%12ccsc%11%12)c%11ccsc%10%11)c%10ccsc9%10)ccc8c7)ccc6c5)ccc4c3)ccc2c1,BrC1=CC2=CC=C(Br)C=C2C=C1,BrC1=CC=C(Br)C2=C1SC=C2,AAAABBBB,"['AAAABBBB', 'BrC1=CC2=CC=C(Br)C=C2C=C1', 'BrC1=CC=C(Br)C2=C1SC=C2']",18,14,,,,-5.704123004812223,-1.2773078586298006,3.191567979188453
18_14_01,-5.7053,-2.4062,4.032,3.6725,c1ccc2cc(-c3ccc(-c4ccc5cc(-c6ccc(-c7ccc8cc(-c9ccc(-c%10ccc%11cc(-c%12cccc%13ccsc%12%13)ccc%11c%10)c%10ccsc9%10)ccc8c7)c7ccsc67)ccc5c4)c4ccsc34)ccc2c1,BrC1=CC2=CC=C(Br)C=C2C=C1,BrC1=CC=C(Br)C2=C1SC=C2,AB,"['AB', 'BrC1=CC2=CC=C(Br)C=C2C=C1', 'BrC1=CC=C(Br)C2=C1SC=C2']",18,14,,,,-5.676777735129623,-1.2624488173879032,3.115178277778905
7_14_01,-6.3951,-4.271,1.745,0.0063,c1cc(-c2nnc(-c3ccc(-c4nnc(-c5ccc(-c6nnc(-c7ccc(-c8nncnn8)c8sccc78)nn6)c6sccc56)nn4)c4sccc34)nn2)c2sccc2c1,BrC1=NN=C(Br)N=N1,BrC1=CC=C(Br)C2=C1SC=C2,AB,"['AB', 'BrC1=CC=C(Br)C2=C1SC=C2', 'BrC1=NN=C(Br)N=N1']",8,14,,,,-6.305536636031539,-2.8641332166879274,1.8583203848031027
11_14_00001111,-4.7584,-3.4024,2.244,4.4462,c1ccc2c(-c3sc(-c4sc(-c5sc(-c6ccc(-c7ccc(-c8ccc(-c9cccc%10ccsc9%10)c9ccsc89)c8ccsc78)c7ccsc67)c6ccccc56)c5ccccc45)c4ccccc34)scc2c1,BrC1=C2C=CC=CC2=C(Br)S1,BrC1=CC=C(Br)C2=C1SC=C2,AAAABBBB,"['AAAABBBB', 'BrC1=C2C=CC=CC2=C(Br)S1', 'BrC1=CC=C(Br)C2=C1SC=C2']",11,14,,,,-4.813669873047826,-2.11808909976815,2.1325539172014087
11_14_0011,-4.9927,-3.1387,2.457,3.4514,c1ccc2c(-c3sc(-c4ccc(-c5ccc(-c6sc(-c7sc(-c8ccc(-c9cccc%10ccsc9%10)c9ccsc89)c8ccccc78)c7ccccc67)c6ccsc56)c5ccsc45)c4ccccc34)scc2c1,BrC1=C2C=CC=CC2=C(Br)S1,BrC1=CC=C(Br)C2=C1SC=C2,AABB,"['AABB', 'BrC1=C2C=CC=CC2=C(Br)S1', 'BrC1=CC=C(Br)C2=C1SC=C2']",11,14,,,,-5.027236429268932,-1.8915960838439667,2.24961151720309
29_14_01,-6.1604,-3.1936,3.733,1.0282,c1cnc2c(-c3ccc(-c4ccnc5c(-c6ccc(-c7ccnc8c(-c9ccc(-c%10ccnc%11c(-c%12cccc%13ccsc%12%13)cncc%10%11)c%10ccsc9%10)cncc78)c7ccsc67)cncc45)c4ccsc34)cncc2c1,BrC1=CC=NC2=C(Br)C=NC=C12,BrC1=CC=C(Br)C2=C1SC=C2,AB,"['AB', 'BrC1=CC=C(Br)C2=C1SC=C2', 'BrC1=CC=NC2=C(Br)C=NC=C12']",29,14,,,,-6.0916054762146645,-1.9387499199237457,2.950857984818798
29_14_00001111,-5.8875,-3.4833,3.833,2.5722,c1cnc2c(-c3ccnc4c(-c5ccnc6c(-c7ccnc8c(-c9ccc(-c%10ccc(-c%11ccc(-c%12cccc%13ccsc%12%13)c%12ccsc%11%12)c%11ccsc%10%11)c%10ccsc9%10)cncc78)cncc56)cncc34)cncc2c1,BrC1=CC=NC2=C(Br)C=NC=C12,BrC1=CC=C(Br)C2=C1SC=C2,AAAABBBB,"['AAAABBBB', 'BrC1=CC=C(Br)C2=C1SC=C2', 'BrC1=CC=NC2=C(Br)C=NC=C12']",29,14,2.8688526004604147,-5.94862372031443,-1.9472783929668915,-5.842854673001947,-2.187574442916676,3.005814604537897
46_14_0011,-5.9871,-3.4378,3.525,0.0008,c1cc(-c2ccc(-c3nccc4c(-c5nccc6c(-c7ccc(-c8ccc(-c9nccc%10c(-c%11nccc%12cnccc%11%12)nccc9%10)c9sccc89)c8sccc78)nccc56)nccc34)c3sccc23)c2sccc2c1,BrC1=NC=CC2=C(Br)N=CC=C12,BrC1=CC=C(Br)C2=C1SC=C2,AABB,"['AABB', 'BrC1=CC=C(Br)C2=C1SC=C2', 'BrC1=NC=CC2=C(Br)N=CC=C12']",46,14,,,,-5.933640968348178,-2.148494305546368,2.836548215803071
6_14_01,-6.0238,-3.2827,3.406,3.3498,c1cc(-c2cnc(-c3ccc(-c4cnc(-c5ccc(-c6cnc(-c7ccc(-c8cnccn8)c8sccc78)cn6)c6sccc56)cn4)c4sccc34)cn2)c2sccc2c1,BrC1=CN=C(Br)C=N1,BrC1=CC=C(Br)C2=C1SC=C2,AB,"['AB', 'BrC1=CC=C(Br)C2=C1SC=C2', 'BrC1=CN=C(Br)C=N1']",7,14,,,,-5.967093348259892,-2.0152782768401076,2.771149838337343
43_14_00001111,-5.9993,-3.6155,3.459,2.7152,c1cnc2c(-c3cnc(-c4cnc(-c5cnc(-c6ccc(-c7ccc(-c8ccc(-c9cccc%10ccsc9%10)c9ccsc89)c8ccsc78)c7ccsc67)c6ncccc56)c5ncccc45)c4ncccc34)nccc2c1,BrC1=C2C=CC=NC2=C(Br)N=C1,BrC1=CC=C(Br)C2=C1SC=C2,AAAABBBB,"['AAAABBBB', 'BrC1=C2C=CC=NC2=C(Br)N=C1', 'BrC1=CC=C(Br)C2=C1SC=C2']",43,14,,,,-5.944761378019102,-2.3011215673200778,2.8002768467884653
47_14_0011,-6.11,-3.2643,3.641,0.0419,c1ccc2c(-c3nnc(-c4ccc(-c5ccc(-c6nnc(-c7nnc(-c8ccc(-c9cccc%10ccsc9%10)c9ccsc89)c8ccccc78)c7ccccc67)c6ccsc56)c5ccsc45)c4ccccc34)nncc2c1,BrC1=C2C=CC=CC2=C(Br)N=N1,BrC1=CC=C(Br)C2=C1SC=C2,AABB,"['AABB', 'BrC1=C2C=CC=CC2=C(Br)N=N1', 'BrC1=CC=C(Br)C2=C1SC=C2']",47,14,,,,-6.045665423147897,-1.9994744410683785,2.9002978946772267
47_14_01,-6.1154,-3.1177,3.68,1.1142,c1ccc2c(-c3ccc(-c4nnc(-c5ccc(-c6nnc(-c7ccc(-c8nnc(-c9cccc%10ccsc9%10)c9ccccc89)c8ccsc78)c7ccccc67)c6ccsc56)c5ccccc45)c4ccsc34)nncc2c1,BrC1=C2C=CC=CC2=C(Br)N=N1,BrC1=CC=C(Br)C2=C1SC=C2,AB,"['AB', 'BrC1=C2C=CC=CC2=C(Br)N=N1', 'BrC1=CC=C(Br)C2=C1SC=C2']",47,14,,,,-6.050587571690764,-1.873559097365363,2.921730976367675
47_14_00001111,-5.8786,-3.5437,3.374,0.0088,c1ccc2c(-c3nnc(-c4nnc(-c5nnc(-c6ccc(-c7ccc(-c8ccc(-c9cccc%10ccsc9%10)c9ccsc89)c8ccsc78)c7ccsc67)c6ccccc56)c5ccccc45)c4ccccc34)nncc2c1,BrC1=C2C=CC=CC2=C(Br)N=N1,BrC1=CC=C(Br)C2=C1SC=C2,AAAABBBB,"['AAAABBBB', 'BrC1=C2C=CC=CC2=C(Br)N=N1', 'BrC1=CC=C(Br)C2=C1SC=C2']",47,14,,,,-5.834742242996108,-2.239452251645613,2.7535637200272314
27_14_01,-5.9394,-2.8371,3.967,2.7197,c1cnc2c(-c3ccc(-c4ccnc5c(-c6ccc(-c7ccnc8c(-c9ccc(-c%10ccnc%11c(-c%12cccc%13ccsc%12%13)cccc%10%11)c%10ccsc9%10)cccc78)c7ccsc67)cccc45)c4ccsc34)cccc2c1,BrC1=CC=NC2=C(Br)C=CC=C12,BrC1=CC=C(Br)C2=C1SC=C2,AB,"['AB', 'BrC1=CC=C(Br)C2=C1SC=C2', 'BrC1=CC=NC2=C(Br)C=CC=C12']",27,14,,,,-5.890161989552845,-1.6325506018464941,3.07945647496149
32_14_00001111,-6.0237,-3.4099,3.87,2.0104,c1cc(-c2ccc(-c3ccc(-c4ccc(-c5nccc6c(-c7nccc8c(-c9nccc%10c(-c%11nccc%12ccncc%11%12)cncc9%10)cncc78)cncc56)c5sccc45)c4sccc34)c3sccc23)c2sccc2c1,BrC1=CN=CC2=C(Br)N=CC=C12,BrC1=CC=C(Br)C2=C1SC=C2,AAAABBBB,"['AAAABBBB', 'BrC1=CC=C(Br)C2=C1SC=C2', 'BrC1=CN=CC2=C(Br)N=CC=C12']",32,14,,,,-5.967002197360951,-2.1245308806533654,3.0261485538339636
32_14_01,-6.1302,-3.136,3.887,2.2103,c1cc(-c2nccc3c(-c4ccc(-c5nccc6c(-c7ccc(-c8nccc9c(-c%10ccc(-c%11nccc%12ccncc%11%12)c%11sccc%10%11)cncc89)c8sccc78)cncc56)c5sccc45)cncc23)c2sccc2c1,BrC1=CN=CC2=C(Br)N=CC=C12,BrC1=CC=C(Br)C2=C1SC=C2,AB,"['AB', 'BrC1=CC=C(Br)C2=C1SC=C2', 'BrC1=CN=CC2=C(Br)N=CC=C12']",32,14,,,,-6.06407790473418,-1.8892770427252894,3.035491179186211
9_14_0011,-5.3693,-2.6954,2.901,5.9162,c1cc(-c2ccc(-c3cc4oc(-c5cc6oc(-c7ccc(-c8ccc(-c9cc%10oc(-c%11cc%12occc%12o%11)cc%10o9)c9sccc89)c8sccc78)cc6o5)cc4o3)c3sccc23)c2sccc2c1,BrC1=CC2=C(O1)C=C(Br)O2,BrC1=CC=C(Br)C2=C1SC=C2,AABB,"['AABB', 'BrC1=CC2=C(O1)C=C(Br)O2', 'BrC1=CC=C(Br)C2=C1SC=C2']",9,14,,,,-5.370510714684503,-1.5108438883218192,2.493618908755891
9_14_00001111,-5.4110000000000005,-2.6455,2.813,5.3338,c1cc(-c2ccc(-c3ccc(-c4ccc(-c5cc6oc(-c7cc8oc(-c9cc%10oc(-c%11cc%12occc%12o%11)cc%10o9)cc8o7)cc6o5)c5sccc45)c4sccc34)c3sccc23)c2sccc2c1,BrC1=CC2=C(O1)C=C(Br)O2,BrC1=CC=C(Br)C2=C1SC=C2,AAAABBBB,"['AAAABBBB', 'BrC1=CC2=C(O1)C=C(Br)O2', 'BrC1=CC=C(Br)C2=C1SC=C2']",9,14,,,,-5.408520639543318,-1.4679845728321843,2.445257083403084
50_14_0011,-5.1274,-2.9646,2.987,7.2461,c1cc(-c2ccc(-c3cc4sc5cc(-c6cc7sc8cc(-c9ccc(-c%10ccc(-c%11cc%12sc%13cc(-c%14cc%15sc%16ccsc%16c%15s%14)sc%13c%12s%11)c%11sccc%10%11)c%10sccc9%10)sc8c7s6)sc5c4s3)c3sccc23)c2sccc2c1,BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1,BrC1=CC=C(Br)C2=C1SC=C2,AABB,"['AABB', 'BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1', 'BrC1=CC=C(Br)C2=C1SC=C2']",50,14,,,,-5.150016690143805,-1.7420608768951604,2.5408816017143168
50_14_01,-5.1633,-2.9539999999999997,3.0,7.0758,c1cc(-c2cc3sc4cc(-c5ccc(-c6cc7sc8cc(-c9ccc(-c%10cc%11sc%12cc(-c%13ccc(-c%14cc%15sc%16ccsc%16c%15s%14)c%14sccc%13%14)sc%12c%11s%10)c%10sccc9%10)sc8c7s6)c6sccc56)sc4c3s2)c2sccc2c1,BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1,BrC1=CC=C(Br)C2=C1SC=C2,AB,"['AB', 'BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1', 'BrC1=CC=C(Br)C2=C1SC=C2']",50,14,,,,-5.182739862863984,-1.7329564932440555,2.5480259622777996
17_14_01,-5.8702,-3.9297,3.392,3.2679,c1cc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8cccc9nsnc89)c8sccc78)c7nsnc67)c6sccc56)c5nsnc45)c4sccc34)c3nsnc23)c2sccc2c1,BrC1=CC=C(Br)C2=NSN=C12,BrC1=CC=C(Br)C2=C1SC=C2,AB,"['AB', 'BrC1=CC=C(Br)C2=C1SC=C2', 'BrC1=CC=C(Br)C2=NSN=C12']",17,14,,,,-5.82708556748498,-2.570989241204713,2.763455911576669
17_14_0011,-5.8145,-4.0384,3.198,3.5127,c1cc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8cccc9nsnc89)c8nsnc78)c7sccc67)c6sccc56)c5nsnc45)c4nsnc34)c3sccc23)c2sccc2c1,BrC1=CC=C(Br)C2=NSN=C12,BrC1=CC=C(Br)C2=C1SC=C2,AABB,"['AABB', 'BrC1=CC=C(Br)C2=C1SC=C2', 'BrC1=CC=C(Br)C2=NSN=C12']",17,14,,,,-5.776314516774287,-2.664352118834439,2.6568400693216163
17_14_00001111,-5.8486,-4.1708,3.056,3.1942,c1cc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8cccc9nsnc89)c8nsnc78)c7nsnc67)c6nsnc56)c5sccc45)c4sccc34)c3sccc23)c2sccc2c1,BrC1=CC=C(Br)C2=NSN=C12,BrC1=CC=C(Br)C2=C1SC=C2,AAAABBBB,"['AAAABBBB', 'BrC1=CC=C(Br)C2=C1SC=C2', 'BrC1=CC=C(Br)C2=NSN=C12']",17,14,,,,-5.807396973313509,-2.778071024061446,2.5788016693204954
52_14_01,-5.3953,-2.9456,3.157,7.7756,c1cc(-c2cc3cc4oc(-c5ccc(-c6cc7cc8oc(-c9ccc(-c%10cc%11cc%12oc(-c%13ccc(-c%14cc%15cc%16occc%16cc%15o%14)c%14sccc%13%14)cc%12cc%11o%10)c%10sccc9%10)cc8cc7o6)c6sccc56)cc4cc3o2)c2sccc2c1,BrC1=CC2=CC3=C(C=C(Br)O3)C=C2O1,BrC1=CC=C(Br)C2=C1SC=C2,AB,"['AB', 'BrC1=CC2=CC3=C(C=C(Br)O3)C=C2O1', 'BrC1=CC=C(Br)C2=C1SC=C2']",52,14,,,,-5.394209948409423,-1.7257416986526142,2.6343078552367856
52_14_0011,-5.4978,-2.8184,3.229,7.3627,c1cc(-c2ccc(-c3cc4cc5oc(-c6cc7cc8oc(-c9ccc(-c%10ccc(-c%11cc%12cc%13oc(-c%14cc%15cc%16occc%16cc%15o%14)cc%13cc%12o%11)c%11sccc%10%11)c%10sccc9%10)cc8cc7o6)cc5cc4o3)c3sccc23)c2sccc2c1,BrC1=CC2=CC3=C(C=C(Br)O3)C=C2O1,BrC1=CC=C(Br)C2=C1SC=C2,AABB,"['AABB', 'BrC1=CC2=CC3=C(C=C(Br)O3)C=C2O1', 'BrC1=CC=C(Br)C2=C1SC=C2']",52,14,,,,-5.487639619824973,-1.6164890948393564,2.673876621434537
52_14_00001111,-5.5169,-2.8397,3.194,6.8342,c1cc(-c2ccc(-c3ccc(-c4ccc(-c5cc6cc7oc(-c8cc9cc%10oc(-c%11cc%12cc%13oc(-c%14cc%15cc%16occc%16cc%15o%14)cc%13cc%12o%11)cc%10cc9o8)cc7cc6o5)c5sccc45)c4sccc34)c3sccc23)c2sccc2c1,BrC1=CC2=CC3=C(C=C(Br)O3)C=C2O1,BrC1=CC=C(Br)C2=C1SC=C2,AAAABBBB,"['AAAABBBB', 'BrC1=CC2=CC3=C(C=C(Br)O3)C=C2O1', 'BrC1=CC=C(Br)C2=C1SC=C2']",52,14,,,,-5.505049441522895,-1.634783752553369,2.6546418045328526
54_14_01,-5.6370000000000005,-2.3345,4.118,5.691,c1ccc2c(c1)Cc1cc(-c3ccc(-c4ccc5c(c4)Cc4cc(-c6ccc(-c7ccc8c(c7)Cc7cc(-c9ccc(-c%10ccc%11c(c%10)Cc%10cc(-c%12cccc%13ccsc%12%13)ccc%10-%11)c%10ccsc9%10)ccc7-8)c7ccsc67)ccc4-5)c4ccsc34)ccc1-2,BrC1=CC2=C(C=C1)C1=C(C2)C=C(Br)C=C1,BrC1=CC=C(Br)C2=C1SC=C2,AB,"['AB', 'BrC1=CC2=C(C=C1)C1=C(C2)C=C(Br)C=C1', 'BrC1=CC=C(Br)C2=C1SC=C2']",54,14,,,,-5.614521671152238,-1.200865392125241,3.1624409707373307
54_14_00001111,-5.6549,-2.351,4.104,4.752,c1ccc2c(c1)Cc1cc(-c3ccc4c(c3)Cc3cc(-c5ccc6c(c5)Cc5cc(-c7ccc8c(c7)Cc7cc(-c9ccc(-c%10ccc(-c%11ccc(-c%12cccc%13ccsc%12%13)c%12ccsc%11%12)c%11ccsc%10%11)c%10ccsc9%10)ccc7-8)ccc5-6)ccc3-4)ccc1-2,BrC1=CC2=C(C=C1)C1=C(C2)C=C(Br)C=C1,BrC1=CC=C(Br)C2=C1SC=C2,AAAABBBB,"['AAAABBBB', 'BrC1=CC2=C(C=C1)C1=C(C2)C=C(Br)C=C1', 'BrC1=CC=C(Br)C2=C1SC=C2']",54,14,,,,-5.630837682062855,-1.2150373100727156,3.1547470439766565
39_14_0011,-5.9432,-3.2245,3.645,0.0137,c1cc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8cccc9ccsc89)c8ccsc78)c7ncncc67)c6ncncc56)c5ccsc45)c4ccsc34)c3ncncc23)c2ncncc2c1,BrC1=C2C=NC=NC2=C(Br)C=C1,BrC1=CC=C(Br)C2=C1SC=C2,AABB,"['AABB', 'BrC1=C2C=NC=NC2=C(Br)C=C1', 'BrC1=CC=C(Br)C2=C1SC=C2']",39,14,,,,-5.893625723712641,-1.9652900571708338,2.902496159465991
39_14_00001111,-5.9148,-3.3388,3.737,1.8818,c1cc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8cccc9ccsc89)c8ccsc78)c7ccsc67)c6ccsc56)c5ncncc45)c4ncncc34)c3ncncc23)c2ncncc2c1,BrC1=C2C=NC=NC2=C(Br)C=C1,BrC1=CC=C(Br)C2=C1SC=C2,AAAABBBB,"['AAAABBBB', 'BrC1=C2C=NC=NC2=C(Br)C=C1', 'BrC1=CC=C(Br)C2=C1SC=C2']",39,14,,,,-5.867738868413112,-2.0634627978615208,2.9530562496075623
1_14_0011,-5.4174,-2.4779,3.063,3.3597,c1coc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8cccc9ccsc89)c8ccsc78)o6)o5)c5ccsc45)c4ccsc34)o2)c1,BrC1=CC=C(Br)O1,BrC1=CC=C(Br)C2=C1SC=C2,AABB,"['AABB', 'BrC1=CC=C(Br)C2=C1SC=C2', 'BrC1=CC=C(Br)O1']",2,14,,,,-5.414354297075605,-1.3240322426505649,2.582648632700832
33_14_0011,-6.0307,-3.2427,3.895,1.7678,c1cc(-c2ccc(-c3cncc4c(-c5cncc6c(-c7ccc(-c8ccc(-c9cncc%10c(-c%11cncc%12ccncc%11%12)cncc9%10)c9sccc89)c8sccc78)cncc56)cncc34)c3sccc23)c2sccc2c1,BrC1=CN=CC2=C(Br)C=NC=C12,BrC1=CC=C(Br)C2=C1SC=C2,AABB,"['AABB', 'BrC1=CC=C(Br)C2=C1SC=C2', 'BrC1=CN=CC2=C(Br)C=NC=C12']",33,14,,,,-5.973382760286891,-1.9809221121189577,3.0398877087637386
