ID,xTB_IP,xTB_EA,xTB_Opticalgap,xTB_oscillator_strength,Smiles,A,B,Sequence,check,Monomer_no_A,Monomer_no_B,IP_cal,EA_cal,Opticalgap_cal
21_10_0011,-5.0621,-3.9737,2.417,8.4516,c1cnc2nc(-c3cnc4nc(-c5sc(-c6sc(-c7cnc8nc(-c9cnc%10nc(-c%11sc(-c%12sc(-c%13cnc%14nc(-c%15cnc%16nc(-c%17sc(-c%18scc%19ccccc%18%19)c%18ccccc%17%18)ccc%16c%15)ccc%14c%13)c%13ccccc%12%13)c%12ccccc%11%12)ccc%10c9)ccc8c7)c7ccccc67)c6ccccc56)ccc4c3)ccc2c1,BrC1=CN=C2N=C(Br)C=CC2=C1,BrC1=C2C=CC=CC2=C(Br)S1,AABB,"['AABB', 'BrC1=C2C=CC=CC2=C(Br)S1', 'BrC1=CN=C2N=C(Br)C=CC2=C1']",22.0,11.0,5.090495153134679,2.608781022397977,2.2276288693154505
21_10_000111,-4.8235,-3.9926,2.305,8.3826,c1cnc2nc(-c3cnc4nc(-c5cnc6nc(-c7sc(-c8sc(-c9sc(-c%10cnc%11nc(-c%12cnc%13nc(-c%14cnc%15nc(-c%16sc(-c%17sc(-c%18scc%19ccccc%18%19)c%18ccccc%17%18)c%17ccccc%16%17)ccc%15c%14)ccc%13c%12)ccc%11c%10)c%10ccccc9%10)c9ccccc89)c8ccccc78)ccc6c5)ccc4c3)ccc2c1,BrC1=CN=C2N=C(Br)C=CC2=C1,BrC1=C2C=CC=CC2=C(Br)S1,AAABBB,"['AAABBB', 'BrC1=C2C=CC=CC2=C(Br)S1', 'BrC1=CN=C2N=C(Br)C=CC2=C1']",22.0,11.0,4.873009108259067,2.6250143102287202,2.1660774552300595
40_10_000000111111,-4.528,-3.9598,2.051,6.1604,c1ccc2c(-c3cnc(-c4cnc(-c5cnc(-c6cnc(-c7cnc(-c8sc(-c9sc(-c%10sc(-c%11sc(-c%12sc(-c%13scc%14ccccc%13%14)c%13ccccc%12%13)c%12ccccc%11%12)c%11ccccc%10%11)c%10ccccc9%10)c9ccccc89)c8ccccc78)c7ccccc67)c6ccccc56)c5ccccc45)c4ccccc34)nccc2c1,BrC1=C2C=CC=CC2=C(Br)N=C1,BrC1=C2C=CC=CC2=C(Br)S1,AAAAAABBBBBB,"['AAAAAABBBBBB', 'BrC1=C2C=CC=CC2=C(Br)N=C1', 'BrC1=C2C=CC=CC2=C(Br)S1']",41.0,11.0,4.603658201885457,2.596842255157377,2.0264876411435466
40_10_01,-5.1437,-3.7513,2.468,5.5596,c1ccc2c(-c3sc(-c4cnc(-c5sc(-c6cnc(-c7sc(-c8cnc(-c9sc(-c%10cnc(-c%11sc(-c%12cnc(-c%13scc%14ccccc%13%14)c%13ccccc%12%13)c%12ccccc%11%12)c%11ccccc%10%11)c%10ccccc9%10)c9ccccc89)c8ccccc78)c7ccccc67)c6ccccc56)c5ccccc45)c4ccccc34)nccc2c1,BrC1=C2C=CC=CC2=C(Br)N=C1,BrC1=C2C=CC=CC2=C(Br)S1,AB,"['AB', 'BrC1=C2C=CC=CC2=C(Br)N=C1', 'BrC1=C2C=CC=CC2=C(Br)S1']",41.0,11.0,5.164874286671351,2.4177607465483817,2.255656745372191
25_10_01,-5.0976,-3.2149,2.967,4.6222,c1ccc2c(-c3sc(-c4cccc5c(-c6sc(-c7cccc8c(-c9sc(-c%10cccc%11c(-c%12sc(-c%13cccc%14c(-c%15sc(-c%16cccc%17c(-c%18scc%19ccccc%18%19)cccc%16%17)c%16ccccc%15%16)cccc%13%14)c%13ccccc%12%13)cccc%10%11)c%10ccccc9%10)cccc78)c7ccccc67)cccc45)c4ccccc34)cccc2c1,BrC1=CC=CC2=C(Br)C=CC=C12,BrC1=C2C=CC=CC2=C(Br)S1,AB,"['AB', 'BrC1=C2C=CC=CC2=C(Br)S1', 'BrC1=CC=CC2=C(Br)C=CC=C12']",26.0,11.0,5.122853722259088,1.957044577637757,2.5298902777704972
25_10_0011,-4.8725,-3.3717,2.454,3.6245,c1ccc2c(-c3cccc4c(-c5sc(-c6sc(-c7cccc8c(-c9cccc%10c(-c%11sc(-c%12sc(-c%13cccc%14c(-c%15cccc%16c(-c%17sc(-c%18scc%19ccccc%18%19)c%18ccccc%17%18)cccc%15%16)cccc%13%14)c%13ccccc%12%13)c%12ccccc%11%12)cccc9%10)cccc78)c7ccccc67)c6ccccc56)cccc34)cccc2c1,BrC1=CC=CC2=C(Br)C=CC=C12,BrC1=C2C=CC=CC2=C(Br)S1,AABB,"['AABB', 'BrC1=C2C=CC=CC2=C(Br)S1', 'BrC1=CC=CC2=C(Br)C=CC=C12']",26.0,11.0,4.917673048740647,2.091720743344666,2.2479628186115175
33_10_01,-5.2401,-3.579,2.699,5.4102,c1ccc2c(-c3sc(-c4cccc5c(-c6sc(-c7cccc8c(-c9sc(-c%10cccc%11c(-c%12sc(-c%13cccc%14c(-c%15sc(-c%16cccc%17c(-c%18scc%19ccccc%18%19)nccc%16%17)c%16ccccc%15%16)nccc%13%14)c%13ccccc%12%13)nccc%10%11)c%10ccccc9%10)nccc78)c7ccccc67)nccc45)c4ccccc34)nccc2c1,BrC1=C2C=CN=C(Br)C2=CC=C1,BrC1=C2C=CC=CC2=C(Br)S1,AB,"['AB', 'BrC1=C2C=CC=CC2=C(Br)S1', 'BrC1=C2C=CN=C(Br)C2=CC=C1']",34.0,11.0,5.252743753251439,2.269771567012027,2.3826065369233103
33_10_0011,-4.9484,-3.666,2.369,4.9969,c1ccc2c(-c3cccc4c(-c5sc(-c6sc(-c7cccc8c(-c9cccc%10c(-c%11sc(-c%12sc(-c%13cccc%14c(-c%15cccc%16c(-c%17sc(-c%18scc%19ccccc%18%19)c%18ccccc%17%18)nccc%15%16)nccc%13%14)c%13ccccc%12%13)c%12ccccc%11%12)nccc9%10)nccc78)c7ccccc67)c6ccccc56)nccc34)nccc2c1,BrC1=C2C=CN=C(Br)C2=CC=C1,BrC1=C2C=CC=CC2=C(Br)S1,AABB,"['AABB', 'BrC1=C2C=CC=CC2=C(Br)S1', 'BrC1=C2C=CN=C(Br)C2=CC=C1']",34.0,11.0,4.9868565810376255,2.3444962252805284,2.2012496918502826
33_10_000000111111,-4.4504,-3.9253,2.13,7.579,c1ccc2c(-c3cccc4c(-c5cccc6c(-c7cccc8c(-c9cccc%10c(-c%11cccc%12c(-c%13sc(-c%14sc(-c%15sc(-c%16sc(-c%17sc(-c%18scc%19ccccc%18%19)c%18ccccc%17%18)c%17ccccc%16%17)c%16ccccc%15%16)c%15ccccc%14%15)c%14ccccc%13%14)nccc%11%12)nccc9%10)nccc78)nccc56)nccc34)nccc2c1,BrC1=C2C=CN=C(Br)C2=CC=C1,BrC1=C2C=CC=CC2=C(Br)S1,AAAAAABBBBBB,"['AAAAAABBBBBB', 'BrC1=C2C=CC=CC2=C(Br)S1', 'BrC1=C2C=CN=C(Br)C2=CC=C1']",34.0,11.0,4.532925104306466,2.567210063085385,2.069903370721635
33_10_000111,-4.7937,-3.7436,2.267,5.1808,c1ccc2c(-c3cccc4c(-c5cccc6c(-c7sc(-c8sc(-c9sc(-c%10cccc%11c(-c%12cccc%13c(-c%14cccc%15c(-c%16sc(-c%17sc(-c%18scc%19ccccc%18%19)c%18ccccc%17%18)c%17ccccc%16%17)nccc%14%15)nccc%12%13)nccc%10%11)c%10ccccc9%10)c9ccccc89)c8ccccc78)nccc56)nccc34)nccc2c1,BrC1=C2C=CN=C(Br)C2=CC=C1,BrC1=C2C=CC=CC2=C(Br)S1,AAABBB,"['AAABBB', 'BrC1=C2C=CC=CC2=C(Br)S1', 'BrC1=C2C=CN=C(Br)C2=CC=C1']",34.0,11.0,4.845846140374351,2.41114718483956,2.145193939736801
28_10_000111,-4.7739,-3.8932,2.265,5.483,c1ccc2c(-c3sc(-c4sc(-c5cncc6c(-c7cncc8c(-c9cncc%10c(-c%11sc(-c%12sc(-c%13sc(-c%14cncc%15c(-c%16cncc%17c(-c%18cncc%19cccnc%18%19)ccnc%16%17)ccnc%14%15)c%14ccccc%13%14)c%13ccccc%12%13)c%12ccccc%11%12)ccnc9%10)ccnc78)ccnc56)c5ccccc45)c4ccccc34)scc2c1,BrC1=CC=NC2=C(Br)C=NC=C12,BrC1=C2C=CC=CC2=C(Br)S1,AAABBB,"['AAABBB', 'BrC1=C2C=CC=CC2=C(Br)S1', 'BrC1=CC=NC2=C(Br)C=NC=C12']",29.0,11.0,4.827798262383835,2.5396392408966624,2.1440948073424195
4_10_000000111111,-4.4806,-3.959,2.096,7.3065,c1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7sc(-c8sc(-c9sc(-c%10sc(-c%11sc(-c%12scc%13ccccc%12%13)c%12ccccc%11%12)c%11ccccc%10%11)c%10ccccc9%10)c9ccccc89)c8ccccc78)nc6)nc5)nc4)nc3)nc2)nc1,BrC1=CC=C(Br)N=C1,BrC1=C2C=CC=CC2=C(Br)S1,AAAAAABBBBBB,"['AAAAAABBBBBB', 'BrC1=C2C=CC=CC2=C(Br)S1', 'BrC1=CC=C(Br)N=C1']",5.0,11.0,4.56045267578695,2.5961551318629543,2.0512181200171415
23_10_000000111111,-4.4382,-3.8782,2.148,6.9212,c1ccc2c(-c3sc(-c4sc(-c5sc(-c6sc(-c7sc(-c8cc9cnc(-c%10cc%11cnc(-c%12cc%13cnc(-c%14cc%15cnc(-c%16cc%17cnc(-c%18cc%19cnccc%19cn%18)cc%17cn%16)cc%15cn%14)cc%13cn%12)cc%11cn%10)cc9cn8)c8ccccc78)c7ccccc67)c6ccccc56)c5ccccc45)c4ccccc34)scc2c1,BrC1=CC2=CN=C(Br)C=C2C=N1,BrC1=C2C=CC=CC2=C(Br)S1,AAAAAABBBBBB,"['AAAAAABBBBBB', 'BrC1=C2C=CC=CC2=C(Br)S1', 'BrC1=CC2=CN=C(Br)C=C2C=N1']",24.0,11.0,4.5218046946355415,2.526755679126231,2.079795562271073
22_10_000111,-4.8819,-4.0748,2.2969999999999997,7.0735,c1ccc2c(-c3sc(-c4sc(-c5ccc6nc(-c7ccc8nc(-c9ccc%10nc(-c%11sc(-c%12sc(-c%13sc(-c%14ccc%15nc(-c%16ccc%17nc(-c%18ccc%19ncccc%19n%18)ccc%17n%16)ccc%15n%14)c%14ccccc%13%14)c%13ccccc%12%13)c%12ccccc%11%12)ccc%10n9)ccc8n7)ccc6n5)c5ccccc45)c4ccccc34)scc2c1,BrC1=CC=C2N=C(Br)C=CC2=N1,BrC1=C2C=CC=CC2=C(Br)S1,AAABBB,"['AAABBB', 'BrC1=C2C=CC=CC2=C(Br)S1', 'BrC1=CC=C2N=C(Br)C=CC2=N1']",23.0,11.0,4.926241233241195,2.695616228730684,2.161680925652531
31_10_0011,-5.0383,-3.8287,2.371,5.8658,c1ccc2c(-c3sc(-c4nccc5c(-c6nccc7c(-c8sc(-c9sc(-c%10nccc%11c(-c%12nccc%13c(-c%14sc(-c%15sc(-c%16nccc%17c(-c%18nccc%19ccncc%18%19)cncc%16%17)c%16ccccc%15%16)c%15ccccc%14%15)cncc%12%13)cncc%10%11)c%10ccccc9%10)c9ccccc89)cncc67)cncc45)c4ccccc34)scc2c1,BrC1=CN=CC2=C(Br)N=CC=C12,BrC1=C2C=CC=CC2=C(Br)S1,AABB,"['AABB', 'BrC1=C2C=CC=CC2=C(Br)S1', 'BrC1=CN=CC2=C(Br)N=CC=C12']",32.0,11.0,5.068801239186483,2.484239925283807,2.2023488242446647
31_10_000000111111,-4.5963,-3.8854,2.224,4.3998,c1ccc2c(-c3sc(-c4sc(-c5sc(-c6sc(-c7sc(-c8nccc9c(-c%10nccc%11c(-c%12nccc%13c(-c%14nccc%15c(-c%16nccc%17c(-c%18nccc%19ccncc%18%19)cncc%16%17)cncc%14%15)cncc%12%13)cncc%10%11)cncc89)c8ccccc78)c7ccccc67)c6ccccc56)c5ccccc45)c4ccccc34)scc2c1,BrC1=CN=CC2=C(Br)N=CC=C12,BrC1=C2C=CC=CC2=C(Br)S1,AAAAAABBBBBB,"['AAAAAABBBBBB', 'BrC1=C2C=CC=CC2=C(Br)S1', 'BrC1=CN=CC2=C(Br)N=CC=C12']",32.0,11.0,4.665914265862844,2.5329397887760376,2.121562593257589
9_10_000000111111,-4.3214,-3.8502,2.131,11.7297,c1ccc2c(-c3sc(-c4sc(-c5sc(-c6sc(-c7sc(-c8cc9sc(-c%10cc%11sc(-c%12cc%13sc(-c%14cc%15sc(-c%16cc%17sc(-c%18cc%19sccc%19s%18)cc%17s%16)cc%15s%14)cc%13s%12)cc%11s%10)cc9s8)c8ccccc78)c7ccccc67)c6ccccc56)c5ccccc45)c4ccccc34)scc2c1,BrC1=CC2=C(S1)C=C(Br)S2,BrC1=C2C=CC=CC2=C(Br)S1,AAAAAABBBBBB,"['AAAAAABBBBBB', 'BrC1=C2C=CC=CC2=C(Br)S1', 'BrC1=CC2=C(S1)C=C(Br)S2']",10.0,11.0,4.415340444671285,2.5027063638214253,2.0704529369188265
9_10_01,-4.4273,-3.7352,2.1,12.562,c1ccc2c(-c3cc4sc(-c5sc(-c6cc7sc(-c8sc(-c9cc%10sc(-c%11sc(-c%12cc%13sc(-c%14sc(-c%15cc%16sc(-c%17sc(-c%18cc%19sccc%19s%18)c%18ccccc%17%18)cc%16s%15)c%15ccccc%14%15)cc%13s%12)c%12ccccc%11%12)cc%10s9)c9ccccc89)cc7s6)c6ccccc56)cc4s3)scc2c1,BrC1=CC2=C(S1)C=C(Br)S2,BrC1=C2C=CC=CC2=C(Br)S1,AB,"['AB', 'BrC1=C2C=CC=CC2=C(Br)S1', 'BrC1=CC2=C(S1)C=C(Br)S2']",10.0,11.0,4.511869246650863,2.4039323902481184,2.0534163848059057
9_10_0011,-4.4184,-3.7401,2.095,12.5005,c1ccc2c(-c3sc(-c4cc5sc(-c6cc7sc(-c8sc(-c9sc(-c%10cc%11sc(-c%12cc%13sc(-c%14sc(-c%15sc(-c%16cc%17sc(-c%18cc%19sccc%19s%18)cc%17s%16)c%16ccccc%15%16)c%15ccccc%14%15)cc%13s%12)cc%11s%10)c%10ccccc9%10)c9ccccc89)cc7s6)cc5s4)c4ccccc34)scc2c1,BrC1=CC2=C(S1)C=C(Br)S2,BrC1=C2C=CC=CC2=C(Br)S1,AABB,"['AABB', 'BrC1=C2C=CC=CC2=C(Br)S1', 'BrC1=CC2=C(S1)C=C(Br)S2']",10.0,11.0,4.5037568166450255,2.4081410204264593,2.0506685538199507
18_10_000111,-4.8043,-3.8298,2.301,5.9123,c1ccc2nc(-c3ccc4nc(-c5ccc6nc(-c7sc(-c8sc(-c9sc(-c%10ccc%11nc(-c%12ccc%13nc(-c%14ccc%15nc(-c%16sc(-c%17sc(-c%18scc%19ccccc%18%19)c%18ccccc%17%18)c%17ccccc%16%17)ccc%15c%14)ccc%13c%12)ccc%11c%10)c%10ccccc9%10)c9ccccc89)c8ccccc78)ccc6c5)ccc4c3)ccc2c1,BrC1=CC=C2N=C(Br)C=CC2=C1,BrC1=C2C=CC=CC2=C(Br)S1,AAABBB,"['AAABBB', 'BrC1=C2C=CC=CC2=C(Br)S1', 'BrC1=CC=C2N=C(Br)C=CC2=C1']",19.0,11.0,4.855508135662203,2.4851847198136388,2.1638791904412953
18_10_01,-5.1622,-3.69,2.7760000000000002,7.2318,c1ccc2nc(-c3sc(-c4ccc5nc(-c6sc(-c7ccc8nc(-c9sc(-c%10ccc%11nc(-c%12sc(-c%13ccc%14nc(-c%15sc(-c%16ccc%17nc(-c%18scc%19ccccc%18%19)ccc%17c%16)c%16ccccc%15%16)ccc%14c%13)c%13ccccc%12%13)ccc%11c%10)c%10ccccc9%10)ccc8c7)c7ccccc67)ccc5c4)c4ccccc34)ccc2c1,BrC1=CC=C2N=C(Br)C=CC2=C1,BrC1=C2C=CC=CC2=C(Br)S1,AB,"['AB', 'BrC1=C2C=CC=CC2=C(Br)S1', 'BrC1=CC=C2N=C(Br)C=CC2=C1']",19.0,11.0,5.181737202975621,2.3651099241132187,2.424923134107017
18_10_000000111111,-4.4649,-3.9495,2.124,7.4971,c1ccc2nc(-c3ccc4nc(-c5ccc6nc(-c7ccc8nc(-c9ccc%10nc(-c%11ccc%12nc(-c%13sc(-c%14sc(-c%15sc(-c%16sc(-c%17sc(-c%18scc%19ccccc%18%19)c%18ccccc%17%18)c%17ccccc%16%17)c%16ccccc%15%16)c%15ccccc%14%15)c%14ccccc%13%14)ccc%12c%11)ccc%10c9)ccc8c7)ccc6c5)ccc4c3)ccc2c1,BrC1=CC=C2N=C(Br)C=CC2=C1,BrC1=C2C=CC=CC2=C(Br)S1,AAAAAABBBBBB,"['AAAAAABBBBBB', 'BrC1=C2C=CC=CC2=C(Br)S1', 'BrC1=CC=C2N=C(Br)C=CC2=C1']",19.0,11.0,4.5461419846530555,2.5879955427416808,2.0666059735384894
44_10_000000111111,-4.5517,-4.0011,2.064,7.7488,c1ccc2c(-c3sc(-c4sc(-c5sc(-c6sc(-c7sc(-c8ncc(-c9ncc(-c%10ncc(-c%11ncc(-c%12ncc(-c%13nccc%14ncccc%13%14)c%13ncccc%12%13)c%12ncccc%11%12)c%11ncccc%10%11)c%10ncccc9%10)c9ncccc89)c8ccccc78)c7ccccc67)c6ccccc56)c5ccccc45)c4ccccc34)scc2c1,BrC1=C2N=CC=CC2=C(Br)N=C1,BrC1=C2C=CC=CC2=C(Br)S1,AAAAAABBBBBB,"['AAAAAABBBBBB', 'BrC1=C2C=CC=CC2=C(Br)S1', 'BrC1=C2N=CC=CC2=C(Br)N=C1']",45.0,11.0,4.625260964934712,2.632314995231965,2.03363200170703
44_10_000111,-4.7954,-4.04,2.161,7.9724,c1ccc2c(-c3sc(-c4sc(-c5ncc(-c6ncc(-c7ncc(-c8sc(-c9sc(-c%10sc(-c%11ncc(-c%12ncc(-c%13nccc%14ncccc%13%14)c%13ncccc%12%13)c%12ncccc%11%12)c%11ccccc%10%11)c%10ccccc9%10)c9ccccc89)c8ncccc78)c7ncccc67)c6ncccc56)c5ccccc45)c4ccccc34)scc2c1,BrC1=C2N=CC=CC2=C(Br)N=C1,BrC1=C2C=CC=CC2=C(Br)S1,AAABBB,"['AAABBB', 'BrC1=C2C=CC=CC2=C(Br)S1', 'BrC1=C2N=CC=CC2=C(Br)N=C1']",45.0,11.0,4.847395705656365,2.6657263654232835,2.0869399228345564
44_10_0011,-5.0269,-4.018,2.271,6.3191,c1ccc2c(-c3sc(-c4ncc(-c5ncc(-c6sc(-c7sc(-c8ncc(-c9ncc(-c%10sc(-c%11sc(-c%12ncc(-c%13nccc%14ncccc%13%14)c%13ncccc%12%13)c%12ccccc%11%12)c%11ccccc%10%11)c%10ncccc9%10)c9ncccc89)c8ccccc78)c7ccccc67)c6ncccc56)c5ncccc45)c4ccccc34)scc2c1,BrC1=C2N=CC=CC2=C(Br)N=C1,BrC1=C2C=CC=CC2=C(Br)S1,AABB,"['AABB', 'BrC1=C2C=CC=CC2=C(Br)S1', 'BrC1=C2N=CC=CC2=C(Br)N=C1']",45.0,11.0,5.058410036707095,2.6468304748266505,2.1473922045255653
44_10_01,-5.027,-4.1001,2.1830000000000003,8.1612,c1ccc2c(-c3ncc(-c4sc(-c5ncc(-c6sc(-c7ncc(-c8sc(-c9ncc(-c%10sc(-c%11ncc(-c%12sc(-c%13nccc%14ncccc%13%14)c%13ccccc%12%13)c%12ncccc%11%12)c%11ccccc%10%11)c%10ncccc9%10)c9ccccc89)c8ncccc78)c7ccccc67)c6ncccc56)c5ccccc45)c4ncccc34)scc2c1,BrC1=C2N=CC=CC2=C(Br)N=C1,BrC1=C2C=CC=CC2=C(Br)S1,AB,"['AB', 'BrC1=C2C=CC=CC2=C(Br)S1', 'BrC1=C2N=CC=CC2=C(Br)N=C1']",45.0,11.0,5.058501187606037,2.717346502916812,2.099030379172758
0_10_000000111111,-4.1374,-3.649,2.076,4.94,c1c[nH]c(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7sc(-c8sc(-c9sc(-c%10sc(-c%11sc(-c%12scc%13ccccc%12%13)c%12ccccc%11%12)c%11ccccc%10%11)c%10ccccc9%10)c9ccccc89)c8ccccc78)[nH]6)[nH]5)[nH]4)[nH]3)[nH]2)c1,BrC1=CC=C(Br)N1,BrC1=C2C=CC=CC2=C(Br)S1,AAAAAABBBBBB,"['AAAAAABBBBBB', 'BrC1=C2C=CC=CC2=C(Br)S1', 'BrC1=CC=C(Br)N1']",1.0,11.0,4.247622790618006,2.32989485527404,2.0402267960733216
1_10_0011,-4.5452,-3.705,2.061,6.7453,c1coc(-c2ccc(-c3sc(-c4sc(-c5ccc(-c6ccc(-c7sc(-c8sc(-c9ccc(-c%10ccc(-c%11sc(-c%12scc%13ccccc%12%13)c%12ccccc%11%12)o%10)o9)c9ccccc89)c8ccccc78)o6)o5)c5ccccc45)c4ccccc34)o2)c1,BrC1=CC=C(Br)O1,BrC1=C2C=CC=CC2=C(Br)S1,AABB,"['AABB', 'BrC1=C2C=CC=CC2=C(Br)S1', 'BrC1=CC=C(Br)O1']",2.0,11.0,4.619336156503482,2.3779934858836502,2.0319833031154566
1_10_01,-4.5136,-3.7263,2.043,6.4946,c1coc(-c2sc(-c3ccc(-c4sc(-c5ccc(-c6sc(-c7ccc(-c8sc(-c9ccc(-c%10sc(-c%11ccc(-c%12scc%13ccccc%12%13)o%11)c%11ccccc%10%11)o9)c9ccccc89)o7)c7ccccc67)o5)c5ccccc45)o3)c3ccccc23)c1,BrC1=CC=C(Br)O1,BrC1=C2C=CC=CC2=C(Br)S1,AB,"['AB', 'BrC1=C2C=CC=CC2=C(Br)S1', 'BrC1=CC=C(Br)O1']",2.0,11.0,4.59053247243781,2.396288143597663,2.022091111566019
1_10_000000111111,-4.444,-3.8483,2.063,6.8535,c1coc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7sc(-c8sc(-c9sc(-c%10sc(-c%11sc(-c%12scc%13ccccc%12%13)c%12ccccc%11%12)c%11ccccc%10%11)c%10ccccc9%10)c9ccccc89)c8ccccc78)o6)o5)o4)o3)o2)c1,BrC1=CC=C(Br)O1,BrC1=C2C=CC=CC2=C(Br)S1,AAAAAABBBBBB,"['AAAAAABBBBBB', 'BrC1=C2C=CC=CC2=C(Br)S1', 'BrC1=CC=C(Br)O1']",2.0,11.0,4.527091446774178,2.5010744459971708,2.033082435509839
49_10_000000111111,-4.3119,-3.8454,2.128,10.9134,c1ccc2c(-c3sc(-c4sc(-c5sc(-c6sc(-c7sc(-c8cc9sc%10cc(-c%11cc%12sc%13cc(-c%14cc%15sc%16cc(-c%17cc%18sc%19cc(-c%20cc%21sc%22cc(-c%23cc%24sc%25ccsc%25c%24s%23)sc%22c%21s%20)sc%19c%18s%17)sc%16c%15s%14)sc%13c%12s%11)sc%10c9s8)c8ccccc78)c7ccccc67)c6ccccc56)c5ccccc45)c4ccccc34)scc2c1,BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1,BrC1=C2C=CC=CC2=C(Br)S1,AAAAAABBBBBB,"['AAAAAABBBBBB', 'BrC1=C2C=CC=CC2=C(Br)S1', 'BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1']",50.0,11.0,4.406681109271796,2.4985836240548878,2.068804238327253
49_10_0011,-4.5057,-3.6691,2.191,10.1195,c1ccc2c(-c3sc(-c4cc5sc6cc(-c7cc8sc9cc(-c%10sc(-c%11sc(-c%12cc%13sc%14cc(-c%15cc%16sc%17cc(-c%18sc(-c%19sc(-c%20cc%21sc%22cc(-c%23cc%24sc%25ccsc%25c%24s%23)sc%22c%21s%20)c%20ccccc%19%20)c%19ccccc%18%19)sc%17c%16s%15)sc%14c%13s%12)c%12ccccc%11%12)c%11ccccc%10%11)sc9c8s7)sc6c5s4)c4ccccc34)scc2c1,BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1,BrC1=C2C=CC=CC2=C(Br)S1,AABB,"['AABB', 'BrC1=C2C=CC=CC2=C(Br)S1', 'BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1']",50.0,11.0,4.5833315514213915,2.3471588280464175,2.1034269087502855
49_10_01,-4.4848,-3.7203,2.174,12.2632,c1ccc2c(-c3cc4sc5cc(-c6sc(-c7cc8sc9cc(-c%10sc(-c%11cc%12sc%13cc(-c%14sc(-c%15cc%16sc%17cc(-c%18sc(-c%19cc%20sc%21cc(-c%22sc(-c%23cc%24sc%25ccsc%25c%24s%23)c%23ccccc%22%23)sc%21c%20s%19)c%19ccccc%18%19)sc%17c%16s%15)c%15ccccc%14%15)sc%13c%12s%11)c%11ccccc%10%11)sc9c8s7)c7ccccc67)sc5c4s3)scc2c1,BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1,BrC1=C2C=CC=CC2=C(Br)S1,AB,"['AB', 'BrC1=C2C=CC=CC2=C(Br)S1', 'BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1']",50.0,11.0,4.564281013542513,2.39113471888949,2.094084283398039
49_10_000111,-4.5138,-3.6841,2.161,7.6412,c1ccc2c(-c3sc(-c4sc(-c5cc6sc7cc(-c8cc9sc%10cc(-c%11cc%12sc%13cc(-c%14sc(-c%15sc(-c%16sc(-c%17cc%18sc%19cc(-c%20cc%21sc%22cc(-c%23cc%24sc%25ccsc%25c%24s%23)sc%22c%21s%20)sc%19c%18s%17)c%17ccccc%16%17)c%16ccccc%15%16)c%15ccccc%14%15)sc%13c%12s%11)sc%10c9s8)sc7c6s5)c5ccccc45)c4ccccc34)scc2c1,BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1,BrC1=C2C=CC=CC2=C(Br)S1,AAABBB,"['AAABBB', 'BrC1=C2C=CC=CC2=C(Br)S1', 'BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1']",50.0,11.0,4.5907147742356935,2.360042389816849,2.0869399228345564
37_10_01,-5.1361,-3.5527,2.77,5.3034,c1cc(-c2sc(-c3ccc(-c4sc(-c5ccc(-c6sc(-c7ccc(-c8sc(-c9ccc(-c%10sc(-c%11ccc(-c%12scc%13ccccc%12%13)c%12cnncc%11%12)c%11ccccc%10%11)c%10cnncc9%10)c9ccccc89)c8cnncc78)c7ccccc67)c6cnncc56)c5ccccc45)c4cnncc34)c3ccccc23)c2cnncc2c1,BrC1=C2C=NN=CC2=C(Br)C=C1,BrC1=C2C=CC=CC2=C(Br)S1,AB,"['AB', 'BrC1=C2C=CC=CC2=C(Br)S1', 'BrC1=C2C=NN=CC2=C(Br)C=C1']",38.0,11.0,5.157946818351759,2.247182388707871,2.421625736923871
37_10_0011,-4.8736,-3.6346,2.3819999999999997,4.9829,c1cc(-c2ccc(-c3sc(-c4sc(-c5ccc(-c6ccc(-c7sc(-c8sc(-c9ccc(-c%10ccc(-c%11sc(-c%12scc%13ccccc%12%13)c%12ccccc%11%12)c%11cnncc%10%11)c%10cnncc9%10)c9ccccc89)c8ccccc78)c7cnncc67)c6cnncc56)c5ccccc45)c4ccccc34)c3cnncc23)c2cnncc2c1,BrC1=C2C=NN=CC2=C(Br)C=C1,BrC1=C2C=CC=CC2=C(Br)S1,AABB,"['AABB', 'BrC1=C2C=CC=CC2=C(Br)S1', 'BrC1=C2C=NN=CC2=C(Br)C=C1']",38.0,11.0,4.918675708629009,2.3175266359744255,2.2083940524137655
