ID	xTB_IP	xTB_EA	xTB_Opticalgap	xTB_oscillator_strength	Smiles	A	B	Sequence	check	Monomer_no_A	Monomer_no_B	Optical_gap	IP	EA	IP_cal	EA_cal	Opticalgap_cal	V_oc_expPCBM
1_40_00001111	-5.6237	-3.5813	2.964	1.6537	c1coc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8cccc9nccnc89)c8nccnc78)c7nccnc67)c6nccnc56)o4)o3)o2)c1	BrC1=CC=C(Br)O1	BrC1=C2N=CC=NC2=C(Br)C=C1	AAAABBBB	['AAAABBBB', 'BrC1=C2N=CC=NC2=C(Br)C=C1', 'BrC1=CC=C(Br)O1']	2	40				-5.6023986015929506	-2.2717470464834943	2.528241579178924	1.4122098309934803
55_40_01	-5.7969	-3.2478	3.5010000000000003	0.0162	c1cc(-c2ccc3c(c2)[nH]c2cc(-c4ccc(-c5ccc6c(c5)[nH]c5cc(-c7ccc(-c8ccc9c(c8)[nH]c8cc(-c%10ccc(-c%11ccc%12c(c%11)[nH]c%11ccccc%11%12)c%11nccnc%10%11)ccc89)c8nccnc78)ccc56)c5nccnc45)ccc23)c2nccnc2c1	BrC1=CC2=C(C=C1)C1=C(N2)C=C(Br)C=C1	BrC1=C2N=CC=NC2=C(Br)C=C1	AB	['AB', 'BrC1=C2N=CC=NC2=C(Br)C=C1', 'BrC1=CC2=C(C=C1)C1=C(N2)C=C(Br)C=C1']	55	40				-5.760271958560495	-1.985302523120904	2.8233586270704882	1.5700657843914316
59_40_00001111	-5.5779999999999985	-3.4768	3.347	2.5973	c1ccc2cc3c(-c4cccc5cc6c(-c7cccc8cc9c(-c%10cccc%11cc%12c(-c%13ccc(-c%14ccc(-c%15ccc(-c%16cccc%17nccnc%16%17)c%16nccnc%15%16)c%15nccnc%14%15)c%14nccnc%13%14)cccc%12cc%10%11)cccc9cc78)cccc6cc45)cccc3cc2c1	BrC1=CC=CC2=CC3=C(Br)C=CC=C3C=C12	BrC1=C2N=CC=NC2=C(Br)C=C1	AAAABBBB	['AAAABBBB', 'BrC1=C2N=CC=NC2=C(Br)C=C1', 'BrC1=CC=CC2=CC3=C(Br)C=CC=C3C=C12']	59	40				-5.560742640776456	-2.181991566149489	2.7387254327030743	1.3705584622273934
59_40_0011	-5.6588	-3.4045	3.438	2.063	c1ccc2cc3c(-c4cccc5cc6c(-c7ccc(-c8ccc(-c9cccc%10cc%11c(-c%12cccc%13cc%14c(-c%15ccc(-c%16cccc%17nccnc%16%17)c%16nccnc%15%16)cccc%14cc%12%13)cccc%11cc9%10)c9nccnc89)c8nccnc78)cccc6cc45)cccc3cc2c1	BrC1=CC=CC2=CC3=C(Br)C=CC=C3C=C12	BrC1=C2N=CC=NC2=C(Br)C=C1	AABB	['AABB', 'BrC1=C2N=CC=NC2=C(Br)C=C1', 'BrC1=CC=CC2=CC3=C(Br)C=CC=C3C=C12']	59	40				-5.634392567121592	-2.1198927984160103	2.7887359566474546	1.4442002695862524
59_40_01	-5.6451	-3.3585	3.3310000000000004	2.2284	c1ccc2cc3c(-c4ccc(-c5cccc6cc7c(-c8ccc(-c9cccc%10cc%11c(-c%12ccc(-c%13cccc%14cc%15c(-c%16cccc%17nccnc%16%17)cccc%15cc%13%14)c%13nccnc%12%13)cccc%11cc9%10)c9nccnc89)cccc7cc56)c5nccnc45)cccc3cc2c1	BrC1=CC=CC2=CC3=C(Br)C=CC=C3C=C12	BrC1=C2N=CC=NC2=C(Br)C=C1	AB	['AB', 'BrC1=C2N=CC=NC2=C(Br)C=C1', 'BrC1=CC=CC2=CC3=C(Br)C=CC=C3C=C12']	59	40				-5.621904893966539	-2.0803832089866874	2.729932373548019	1.4317139730414954
10_40_00001111	-5.1606	-3.5335	2.8680000000000003	6.3783	c1cc(-c2ccc(-c3ccc(-c4ccc(-c5cc6sc(-c7cc8sc(-c9cc%10sc(-c%11cc%12sccc%12s%11)cc%10s9)cc8s7)cc6s5)c5nccnc45)c4nccnc34)c3nccnc23)c2nccnc2c1	BrC1=CC2=C(S1)C=C(Br)S2	BrC1=C2N=CC=NC2=C(Br)C=C1	AAAABBBB	['AAAABBBB', 'BrC1=C2N=CC=NC2=C(Br)C=C1', 'BrC1=CC2=C(S1)C=C(Br)S2']	10	40				-5.180278788592549	-2.23069142964172	2.475483224248588	0.9901365514404168
10_40_0011	-5.3599	-3.5816	2.658	6.1069	c1cc(-c2ccc(-c3cc4sc(-c5cc6sc(-c7ccc(-c8ccc(-c9cc%10sc(-c%11cc%12sccc%12s%11)cc%10s9)c9nccnc89)c8nccnc78)cc6s5)cc4s3)c3nccnc23)c2nccnc2c1	BrC1=CC2=C(S1)C=C(Br)S2	BrC1=C2N=CC=NC2=C(Br)C=C1	AABB	['AABB', 'BrC1=C2N=CC=NC2=C(Br)C=C1', 'BrC1=CC2=C(S1)C=C(Br)S2']	10	40				-5.3619425301839545	-2.2720047177189033	2.3600743228384795	1.171780266868889
0_40_00001111	-4.8964	-3.3996	2.8569999999999998	1.8807	c1c[nH]c(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8cccc9nccnc89)c8nccnc78)c7nccnc67)c6nccnc56)[nH]4)[nH]3)[nH]2)c1	BrC1=CC=C(Br)N1	BrC1=C2N=CC=NC2=C(Br)C=C1	AAAABBBB	['AAAABBBB', 'BrC1=C2N=CC=NC2=C(Br)C=C1', 'BrC1=CC=C(Br)N1']	1	40				-4.9394581135877855	-2.115684168237669	2.4694379960794874	0.7493424239130586
60_40_00001111	-5.7674	-3.5278	3.1180000000000003	2.2152	c1ccc2c(-c3c4ccccc4c(-c4c5ccccc5c(-c5c6ccccc6c(-c6ccc(-c7ccc(-c8ccc(-c9cccc%10nccnc9%10)c9nccnc89)c8nccnc78)c7nccnc67)c6ccccc56)c5ccccc45)c4ccccc34)c3ccccc3cc2c1	BrC1=C2C=CC=CC2=C(Br)C2=CC=CC=C12	BrC1=C2N=CC=NC2=C(Br)C=C1	AAAABBBB	['AAAABBBB', 'BrC1=C2C=CC=CC2=C(Br)C2=CC=CC=C12', 'BrC1=C2N=CC=NC2=C(Br)C=C1']	60	40				-5.733382443372606	-2.225795676168956	2.612874773546337	1.5431792334373933
49_40_01	-5.5139	-3.7368	2.499	6.5634	c1cc(-c2cc3oc4cc(-c5ccc(-c6cc7oc8cc(-c9ccc(-c%10cc%11oc%12cc(-c%13ccc(-c%14cc%15oc%16ccoc%16c%15o%14)c%14nccnc%13%14)oc%12c%11o%10)c%10nccnc9%10)oc8c7o6)c6nccnc56)oc4c3o2)c2nccnc2c1	BrC1=CC2=C(O1)C1=C(O2)C=C(Br)O1	BrC1=C2N=CC=NC2=C(Br)C=C1	AB	['AB', 'BrC1=C2N=CC=NC2=C(Br)C=C1', 'BrC1=CC2=C(O1)C1=C(O2)C=C(Br)O1']	49	40				-5.502314914554636	-2.4053066368369658	2.2726932974851115	1.3121371769340417
49_40_00001111	-5.5333	-3.5675	2.841	5.6181	c1cc(-c2ccc(-c3ccc(-c4ccc(-c5cc6oc7cc(-c8cc9oc%10cc(-c%11cc%12oc%13cc(-c%14cc%15oc%16ccoc%16c%15o%14)oc%13c%12o%11)oc%10c9o8)oc7c6o5)c5nccnc45)c4nccnc34)c3nccnc23)c2nccnc2c1	BrC1=CC2=C(O1)C1=C(O2)C=C(Br)O1	BrC1=C2N=CC=NC2=C(Br)C=C1	AAAABBBB	['AAAABBBB', 'BrC1=C2N=CC=NC2=C(Br)C=C1', 'BrC1=CC2=C(O1)C1=C(O2)C=C(Br)O1']	49	40				-5.519998188949383	-2.259894169654697	2.460644936924432	1.329818501968223
49_40_0011	-5.5353	-3.6624	2.7560000000000002	5.136	c1cc(-c2ccc(-c3cc4oc5cc(-c6cc7oc8cc(-c9ccc(-c%10ccc(-c%11cc%12oc%13cc(-c%14cc%15oc%16ccoc%16c%15o%14)oc%13c%12o%11)c%11nccnc%10%11)c%10nccnc9%10)oc8c7o6)oc5c4o3)c3nccnc23)c2nccnc2c1	BrC1=CC2=C(O1)C1=C(O2)C=C(Br)O1	BrC1=C2N=CC=NC2=C(Br)C=C1	AABB	['AABB', 'BrC1=C2N=CC=NC2=C(Br)C=C1', 'BrC1=CC2=C(O1)C1=C(O2)C=C(Br)O1']	49	40				-5.521821206928222	-2.3414041704556263	2.413931810163197	1.3316413189820557
15_40_01	-5.4871	-3.3815	2.945	1.6151	c1cc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8cccc9nccnc89)c8cscc78)c7nccnc67)c6cscc56)c5nccnc45)c4cscc34)c3nccnc23)c2cscc2c1	BrC1=CC=C(Br)C2=CSC=C12	BrC1=C2N=CC=NC2=C(Br)C=C1	AB	['AB', 'BrC1=C2N=CC=NC2=C(Br)C=C1', 'BrC1=CC=C(Br)C2=CSC=C12']	15	40				-5.477886473638179	-2.1001380037013493	2.5177998214322947	1.2877114289486773
15_40_0011	-5.4213	-3.4358	3.009	2.4930000000000003	c1cc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8cccc9nccnc89)c8nccnc78)c7cscc67)c6cscc56)c5nccnc45)c4nccnc34)c3cscc23)c2cscc2c1	BrC1=CC=C(Br)C2=CSC=C12	BrC1=C2N=CC=NC2=C(Br)C=C1	AABB	['AABB', 'BrC1=C2N=CC=NC2=C(Br)C=C1', 'BrC1=CC=C(Br)C2=CSC=C12']	15	40				-5.417909182134342	-2.1467764973103103	2.5529720580525184	1.2277407491935657
15_40_00001111	-5.308	-3.5073	2.95	2.2593	c1cc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8cccc9nccnc89)c8nccnc78)c7nccnc67)c6nccnc56)c5cscc45)c4cscc34)c3cscc23)c2cscc2c1	BrC1=CC=C(Br)C2=CSC=C12	BrC1=C2N=CC=NC2=C(Br)C=C1	AAAABBBB	['AAAABBBB', 'BrC1=C2N=CC=NC2=C(Br)C=C1', 'BrC1=CC=C(Br)C2=CSC=C12']	15	40				-5.314635213633057	-2.2081881417493663	2.5205476524182497	1.1244781653599192
2_40_00001111	-5.3352	-3.5738	2.787	3.4936	c1csc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8cccc9nccnc89)c8nccnc78)c7nccnc67)c6nccnc56)s4)s3)s2)c1	BrC1=CC=C(Br)S1	BrC1=C2N=CC=NC2=C(Br)C=C1	AAAABBBB	['AAAABBBB', 'BrC1=C2N=CC=NC2=C(Br)C=C1', 'BrC1=CC=C(Br)S1']	3	40				-5.339428258145282	-2.2653052655982786	2.4309683622761176	1.1492684767480512
2_40_01	-5.4147	-3.684	2.424	4.1761	c1csc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8cccc9nccnc89)s7)c7nccnc67)s5)c5nccnc45)s3)c3nccnc23)c1	BrC1=CC=C(Br)S1	BrC1=C2N=CC=NC2=C(Br)C=C1	AB	['AB', 'BrC1=C2N=CC=NC2=C(Br)C=C1', 'BrC1=CC=C(Br)S1']	3	40				-5.411893222804171	-2.3599564994050475	2.231475832695787	1.2217254530479171
51_40_01	-4.9489	-3.3917	2.605	4.7809	c1cc(-c2cc3cc4[nH]c(-c5ccc(-c6cc7cc8[nH]c(-c9ccc(-c%10cc%11cc%12[nH]c(-c%13ccc(-c%14cc%15cc%16[nH]ccc%16cc%15[nH]%14)c%14nccnc%13%14)cc%12cc%11[nH]%10)c%10nccnc9%10)cc8cc7[nH]6)c6nccnc56)cc4cc3[nH]2)c2nccnc2c1	BrC1=CC2=CC3=C(C=C(Br)N3)C=C2N1	BrC1=C2N=CC=NC2=C(Br)C=C1	AB	['AB', 'BrC1=C2N=CC=NC2=C(Br)C=C1', 'BrC1=CC2=CC3=C(C=C(Br)N3)C=C2N1']	51	40				-4.987312335532336	-2.1088988257052423	2.330947314387357	0.7971913705261799
51_40_00001111	-4.7649	-3.4495	3.122	4.5878	c1cc(-c2ccc(-c3ccc(-c4ccc(-c5cc6cc7[nH]c(-c8cc9cc%10[nH]c(-c%11cc%12cc%13[nH]c(-c%14cc%15cc%16[nH]ccc%16cc%15[nH]%14)cc%13cc%12[nH]%11)cc%10cc9[nH]8)cc7cc6[nH]5)c5nccnc45)c4nccnc34)c3nccnc23)c2nccnc2c1	BrC1=CC2=CC3=C(C=C(Br)N3)C=C2N1	BrC1=C2N=CC=NC2=C(Br)C=C1	AAAABBBB	['AAAABBBB', 'BrC1=C2N=CC=NC2=C(Br)C=C1', 'BrC1=CC2=CC3=C(C=C(Br)N3)C=C2N1']	51	40				-4.819594681479057	-2.1585434837273043	2.6150730383351006	0.6294922052535308
53_40_01	-5.3885	-3.6641	2.765	6.8577	c1cc(-c2cc3cc4sc(-c5ccc(-c6cc7cc8sc(-c9ccc(-c%10cc%11cc%12sc(-c%13ccc(-c%14cc%15cc%16sccc%16cc%15s%14)c%14nccnc%13%14)cc%12cc%11s%10)c%10nccnc9%10)cc8cc7s6)c6nccnc56)cc4cc3s2)c2nccnc2c1	BrC1=CC2=CC3=C(C=C(Br)S3)C=C2S1	BrC1=C2N=CC=NC2=C(Br)C=C1	AB	['AB', 'BrC1=C2N=CC=NC2=C(Br)C=C1', 'BrC1=CC2=CC3=C(C=C(Br)S3)C=C2S1']	53	40				-5.3880116872813675	-2.3428643074562747	2.418877905937916	1.197846550166704
18_56_00001111	-5.843	-2.5134	4.149	5.6972	c1ccc2cc(-c3ccc4cc(-c5ccc6cc(-c7ccc8cc(-c9ccc%10c(c9)oc9cc(-c%11ccc%12c(c%11)oc%11cc(-c%13ccc%14c(c%13)oc%13cc(-c%15ccc%16c(c%15)oc%15ccccc%15%16)ccc%13%14)ccc%11%12)ccc9%10)ccc8c7)ccc6c5)ccc4c3)ccc2c1	BrC1=CC2=CC=C(Br)C=C2C=C1	BrC1=CC2=C(C=C1)C1=C(O2)C=C(Br)C=C1	AAAABBBB	['AAAABBBB', 'BrC1=CC2=C(C=C1)C1=C(O2)C=C(Br)C=C1', 'BrC1=CC2=CC=C(Br)C=C2C=C1']	18	56				-5.802292522972758	-1.3545233388405853	3.1794775228502514	1.6120817165602868
18_56_0011	-5.8456	-2.5184	4.155	6.7694	c1ccc2cc(-c3ccc4cc(-c5ccc6c(c5)oc5cc(-c7ccc8c(c7)oc7cc(-c9ccc%10cc(-c%11ccc%12cc(-c%13ccc%14c(c%13)oc%13cc(-c%15ccc%16c(c%15)oc%15ccccc%15%16)ccc%13%14)ccc%12c%11)ccc%10c9)ccc78)ccc56)ccc4c3)ccc2c1	BrC1=CC2=CC=C(Br)C=C2C=C1	BrC1=CC2=C(C=C1)C1=C(O2)C=C(Br)C=C1	AABB	['AABB', 'BrC1=CC2=C(C=C1)C1=C(O2)C=C(Br)C=C1', 'BrC1=CC2=CC=C(Br)C=C2C=C1']	18	56				-5.804662446345249	-1.3588178594307294	3.182774920033397	1.614451378678269
11_56_00001111	-4.8068	-3.3532	2.275	4.0619	c1ccc2c(-c3sc(-c4sc(-c5sc(-c6ccc7c(c6)oc6cc(-c8ccc9c(c8)oc8cc(-c%10ccc%11c(c%10)oc%10cc(-c%12ccc%13c(c%12)oc%12ccccc%12%13)ccc%10%11)ccc89)ccc67)c6ccccc56)c5ccccc45)c4ccccc34)scc2c1	BrC1=C2C=CC=CC2=C(Br)S1	BrC1=CC2=C(C=C1)C1=C(O2)C=C(Br)C=C1	AAAABBBB	['AAAABBBB', 'BrC1=C2C=CC=CC2=C(Br)S1', 'BrC1=CC2=C(C=C1)C1=C(O2)C=C(Br)C=C1']	11	56				-4.857786908135754	-2.075831017161135	2.149590469314329	0.6676802216933344
48_56_00001111	-4.0988	-2.3009	3.27	6.5787	c1ccc2c(c1)oc1cc(-c3ccc4c(c3)oc3cc(-c5ccc6c(c5)oc5cc(-c7ccc8c(c7)oc7cc(-c9cc%10[nH]c%11cc(-c%12cc%13[nH]c%14cc(-c%15cc%16[nH]c%17cc(-c%18cc%19[nH]c%20cc[nH]c%20c%19[nH]%18)[nH]c%17c%16[nH]%15)[nH]c%14c%13[nH]%12)[nH]c%11c%10[nH]9)ccc78)ccc56)ccc34)ccc12	BrC1=CC2=C(N1)C1=C(N2)C=C(Br)N1	BrC1=CC2=C(C=C1)C1=C(O2)C=C(Br)C=C1	AAAABBBB	['AAAABBBB', 'BrC1=CC2=C(C=C1)C1=C(O2)C=C(Br)C=C1', 'BrC1=CC2=C(N1)C1=C(N2)C=C(Br)N1']	48	56				-4.212438543626395	-1.1720062137594751	2.6964088355193683	0.02240299879640284
14_56_01	-5.8096	-2.4269	4.149	5.1303	c1ccc2c(c1)oc1cc(-c3ccc(-c4ccc5c(c4)oc4cc(-c6ccc(-c7ccc8c(c7)oc7cc(-c9ccc(-c%10ccc%11c(c%10)oc%10cc(-c%12cccc%13sccc%12%13)ccc%10%11)c%10sccc9%10)ccc78)c7sccc67)ccc45)c4sccc34)ccc12	BrC1=CC=C(Br)C2=C1SC=C2	BrC1=CC2=C(C=C1)C1=C(O2)C=C(Br)C=C1	AB	['AB', 'BrC1=CC2=C(C=C1)C1=C(O2)C=C(Br)C=C1', 'BrC1=CC=C(Br)C2=C1SC=C2']	14	56				-5.771848122726128	-1.2802281326310982	3.1794775228502514	1.5816406724292709
14_56_00001111	-5.7709	-2.4177	4.1160000000000005	3.8655	c1ccc2c(c1)oc1cc(-c3ccc4c(c3)oc3cc(-c5ccc6c(c5)oc5cc(-c7ccc8c(c7)oc7cc(-c9ccc(-c%10ccc(-c%11ccc(-c%12cccc%13sccc%12%13)c%12sccc%11%12)c%11sccc%10%11)c%10sccc9%10)ccc78)ccc56)ccc34)ccc12	BrC1=CC=C(Br)C2=C1SC=C2	BrC1=CC2=C(C=C1)C1=C(O2)C=C(Br)C=C1	AAAABBBB	['AAAABBBB', 'BrC1=CC2=C(C=C1)C1=C(O2)C=C(Br)C=C1', 'BrC1=CC=C(Br)C2=C1SC=C2']	14	56				-5.7365727248355745	-1.2723262147452337	3.1613418383429486	1.5463691632116001
14_56_0011	-5.7911	-2.4011	4.169	4.299	c1ccc2c(c1)oc1cc(-c3ccc4c(c3)oc3cc(-c5ccc(-c6ccc(-c7ccc8c(c7)oc7cc(-c9ccc%10c(c9)oc9cc(-c%11ccc(-c%12cccc%13sccc%12%13)c%12sccc%11%12)ccc9%10)ccc78)c7sccc67)c6sccc56)ccc34)ccc12	BrC1=CC=C(Br)C2=C1SC=C2	BrC1=CC2=C(C=C1)C1=C(O2)C=C(Br)C=C1	AABB	['AABB', 'BrC1=CC2=C(C=C1)C1=C(O2)C=C(Br)C=C1', 'BrC1=CC=C(Br)C2=C1SC=C2']	14	56				-5.754985206421858	-1.2580684063859562	3.1904688467940705	1.5647796150513145
12_56_0011	-5.4697	-2.3302	3.927	4.4532	c1cc(-c2ccc(-c3ccc4c(c3)oc3cc(-c5ccc6c(c5)oc5cc(-c7ccc(-c8ccc(-c9ccc%10c(c9)oc9cc(-c%11ccc%12c(c%11)oc%11ccccc%11%12)ccc9%10)c9cc[nH]c89)c8cc[nH]c78)ccc56)ccc34)c3cc[nH]c23)c2cc[nH]c2c1	BrC1=CC=C(Br)C2=C1NC=C2	BrC1=CC2=C(C=C1)C1=C(O2)C=C(Br)C=C1	AABB	['AABB', 'BrC1=CC2=C(C=C1)C1=C(O2)C=C(Br)C=C1', 'BrC1=CC=C(Br)C2=C1NC=C2']	12	56				-5.462026217222271	-1.1971721044177177	3.057473827073851	1.271852920928329
9_56_00001111	-5.4383	-2.694	2.875	5.9215	c1ccc2c(c1)oc1cc(-c3ccc4c(c3)oc3cc(-c5ccc6c(c5)oc5cc(-c7ccc8c(c7)oc7cc(-c9cc%10oc(-c%11cc%12oc(-c%13cc%14oc(-c%15cc%16occc%16o%15)cc%14o%13)cc%12o%11)cc%10o9)ccc78)ccc56)ccc34)ccc12	BrC1=CC2=C(O1)C=C(Br)O2	BrC1=CC2=C(C=C1)C1=C(O2)C=C(Br)C=C1	AAAABBBB	['AAAABBBB', 'BrC1=CC2=C(C=C1)C1=C(O2)C=C(Br)C=C1', 'BrC1=CC2=C(O1)C=C(Br)O2']	9	56				-5.433404834954484	-1.5096414225565788	2.4793301876289253	1.2432346938111494
50_56_01	-5.2733	-2.9744	3.236	11.1454	c1ccc2c(c1)oc1cc(-c3cc4sc5cc(-c6ccc7c(c6)oc6cc(-c8cc9sc%10cc(-c%11ccc%12c(c%11)oc%11cc(-c%13cc%14sc%15cc(-c%16ccc%17c(c%16)oc%16cc(-c%18cc%19sc%20ccsc%20c%19s%18)ccc%16%17)sc%15c%14s%13)ccc%11%12)sc%10c9s8)ccc67)sc5c4s3)ccc12	BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1	BrC1=CC2=C(C=C1)C1=C(O2)C=C(Br)C=C1	AB	['AB', 'BrC1=CC2=C(C=C1)C1=C(O2)C=C(Br)C=C1', 'BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1']	50	56				-5.283005851700183	-1.7504781372518423	2.6777235848148737	1.0928522901699145
50_56_0011	-5.1772	-2.9903	3.09	8.4895	c1ccc2c(c1)oc1cc(-c3ccc4c(c3)oc3cc(-c5cc6sc7cc(-c8cc9sc%10cc(-c%11ccc%12c(c%11)oc%11cc(-c%13ccc%14c(c%13)oc%13cc(-c%15cc%16sc%17cc(-c%18cc%19sc%20ccsc%20c%19s%18)sc%17c%16s%15)ccc%13%14)ccc%11%12)sc%10c9s8)sc7c6s5)ccc34)ccc12	BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1	BrC1=CC2=C(C=C1)C1=C(O2)C=C(Br)C=C1	AABB	['AABB', 'BrC1=CC2=C(C=C1)C1=C(O2)C=C(Br)C=C1', 'BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1']	50	56				-5.1954098378169205	-1.7641347127284992	2.5974869200249886	1.0052659326552311
52_56_00001111	-5.5754	-2.8572	3.233	7.3129	c1ccc2c(c1)oc1cc(-c3ccc4c(c3)oc3cc(-c5ccc6c(c5)oc5cc(-c7ccc8c(c7)oc7cc(-c9cc%10cc%11oc(-c%12cc%13cc%14oc(-c%15cc%16cc%17oc(-c%18cc%19cc%20occc%20cc%19o%18)cc%17cc%16o%15)cc%14cc%13o%12)cc%11cc%10o9)ccc78)ccc56)ccc34)ccc12	BrC1=CC2=CC3=C(C=C(Br)O3)C=C2O1	BrC1=CC2=C(C=C1)C1=C(O2)C=C(Br)C=C1	AAAABBBB	['AAAABBBB', 'BrC1=CC2=C(C=C1)C1=C(O2)C=C(Br)C=C1', 'BrC1=CC2=CC3=C(C=C(Br)O3)C=C2O1']	52	56				-5.558372717403965	-1.6498145746188722	2.676074886223301	1.3681888001094111
54_56_00001111	-5.751	-2.4587	4.24	7.2483	c1ccc2c(c1)Cc1cc(-c3ccc4c(c3)Cc3cc(-c5ccc6c(c5)Cc5cc(-c7ccc8c(c7)Cc7cc(-c9ccc%10c(c9)oc9cc(-c%11ccc%12c(c%11)oc%11cc(-c%13ccc%14c(c%13)oc%13cc(-c%15ccc%16c(c%15)oc%15ccccc%15%16)ccc%13%14)ccc%11%12)ccc9%10)ccc7-8)ccc5-6)ccc3-4)ccc1-2	BrC1=CC2=C(C=C1)C1=C(C2)C=C(Br)C=C1	BrC1=CC2=C(C=C1)C1=C(O2)C=C(Br)C=C1	AAAABBBB	['AAAABBBB', 'BrC1=CC2=C(C=C1)C1=C(C2)C=C(Br)C=C1', 'BrC1=CC2=C(C=C1)C1=C(O2)C=C(Br)C=C1']	54	56				-5.718433695946118	-1.3075412835844125	3.229488046794632	1.5282321339239613
54_56_0011	-5.7589	-2.4589	4.228	9.675	c1ccc2c(c1)Cc1cc(-c3ccc4c(c3)Cc3cc(-c5ccc6c(c5)oc5cc(-c7ccc8c(c7)oc7cc(-c9ccc%10c(c9)Cc9cc(-c%11ccc%12c(c%11)Cc%11cc(-c%13ccc%14c(c%13)oc%13cc(-c%15ccc%16c(c%15)oc%15ccccc%15%16)ccc%13%14)ccc%11-%12)ccc9-%10)ccc78)ccc56)ccc3-4)ccc1-2	BrC1=CC2=C(C=C1)C1=C(C2)C=C(Br)C=C1	BrC1=CC2=C(C=C1)C1=C(O2)C=C(Br)C=C1	AABB	['AABB', 'BrC1=CC2=C(C=C1)C1=C(C2)C=C(Br)C=C1', 'BrC1=CC2=C(C=C1)C1=C(O2)C=C(Br)C=C1']	54	56				-5.725634616962536	-1.3077130644080182	3.22289325242834	1.535432261128602
1_56_0011	-5.5664	-2.5514	3.2319999999999998	4.7563	c1coc(-c2ccc(-c3ccc4c(c3)oc3cc(-c5ccc6c(c5)oc5cc(-c7ccc(-c8ccc(-c9ccc%10c(c9)oc9cc(-c%11ccc%12c(c%11)oc%11ccccc%11%12)ccc9%10)o8)o7)ccc56)ccc34)o2)c1	BrC1=CC=C(Br)O1	BrC1=CC2=C(C=C1)C1=C(O2)C=C(Br)C=C1	AABB	['AABB', 'BrC1=CC2=C(C=C1)C1=C(O2)C=C(Br)C=C1', 'BrC1=CC=C(Br)O1']	2	56				-5.550169136499185	-1.387161695325679	2.67552532002611	1.359986123547161
1_56_00001111	-5.5331	-2.504	3.208	3.3107	c1coc(-c2ccc(-c3ccc(-c4ccc(-c5ccc6c(c5)oc5cc(-c7ccc8c(c7)oc7cc(-c9ccc%10c(c9)oc9cc(-c%11ccc%12c(c%11)oc%11ccccc%11%12)ccc9%10)ccc78)ccc56)o4)o3)o2)c1	BrC1=CC=C(Br)O1	BrC1=CC2=C(C=C1)C1=C(O2)C=C(Br)C=C1	AAAABBBB	['AAAABBBB', 'BrC1=CC2=C(C=C1)C1=C(O2)C=C(Br)C=C1', 'BrC1=CC=C(Br)O1']	2	56				-5.519815887151498	-1.3464496401311157	2.6623357312935263	1.3296362202668395
55_56_0011	-5.6962	-2.3622	4.176	0.0899	c1ccc2c(c1)[nH]c1cc(-c3ccc4c(c3)[nH]c3cc(-c5ccc6c(c5)oc5cc(-c7ccc8c(c7)oc7cc(-c9ccc%10c(c9)[nH]c9cc(-c%11ccc%12c(c%11)[nH]c%11cc(-c%13ccc%14c(c%13)oc%13cc(-c%15ccc%16c(c%15)oc%15ccccc%15%16)ccc%13%14)ccc%11%12)ccc9%10)ccc78)ccc56)ccc34)ccc12	BrC1=CC2=C(C=C1)C1=C(N2)C=C(Br)C=C1	BrC1=CC2=C(C=C1)C1=C(O2)C=C(Br)C=C1	AABB	['AABB', 'BrC1=CC2=C(C=C1)C1=C(N2)C=C(Br)C=C1', 'BrC1=CC2=C(C=C1)C1=C(O2)C=C(Br)C=C1']	55	56				-5.6684830033259015	-1.2246570361946376	3.194315810174408	1.4782869477449327
55_56_00001111	-5.6748	-2.3706	4.1419999999999995	0.0814	c1ccc2c(c1)[nH]c1cc(-c3ccc4c(c3)[nH]c3cc(-c5ccc6c(c5)[nH]c5cc(-c7ccc8c(c7)[nH]c7cc(-c9ccc%10c(c9)oc9cc(-c%11ccc%12c(c%11)oc%11cc(-c%13ccc%14c(c%13)oc%13cc(-c%15ccc%16c(c%15)oc%15ccccc%15%16)ccc%13%14)ccc%11%12)ccc9%10)ccc78)ccc56)ccc34)ccc12	BrC1=CC2=C(C=C1)C1=C(N2)C=C(Br)C=C1	BrC1=CC2=C(C=C1)C1=C(O2)C=C(Br)C=C1	AAAABBBB	['AAAABBBB', 'BrC1=CC2=C(C=C1)C1=C(N2)C=C(Br)C=C1', 'BrC1=CC2=C(C=C1)C1=C(O2)C=C(Br)C=C1']	55	56				-5.648976710952313	-1.2318718307860794	3.1756305594699152	1.4587828056969185
